REGO,ID,C01_LNO,C03_REL,C04_SEX,C05_AGE,C06_STATUS,C08_CUR_ATTEND,C09_CUR_GRADE,C10_YNOT_ATTND,C12_HGC,C13_DID_WORK,C14_CLS_WKR,PPENSSS01,PPENGSIS02,PPHEALTH03A,PPHEALTH03B,PINSURANCE04,PPS01,PTWSP02,PCBEP03,PSBSFAG04,PSBSFAP05,SEAK01,CBLP02,PEAF03,SKILLS04,PSFEED05,MEM_RFACT
03,0000000014252,04,3,2,18,1,1,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04534.1989
03,0000000014253,01,1,1,40,2, ,   ,  ,180,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04480.5849
03,0000000014253,02,2,2,31,2, ,   ,  ,250,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,05715.4796
03,0000000014253,03,3,1,12,1,1,470,  ,460,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014253,04,3,1,11,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014253,05,3,2,10,1,1,450,  ,440,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014253,06,3,1,08,1,1,420,  ,410,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03996.5957
03,0000000014253,07,3,1,04,1,1,010,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04772.2683
03,0000000014254,01,1,2,41,2, ,   ,  ,834,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05460.0297
03,0000000014254,02,3,2,10,1,2,450,  ,440,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014255,01,1,1,24,2,3,   ,03,220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04988.6013
03,0000000014255,02,2,2,22,2,3,   ,03,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04090.3518
03,0000000014255,03,3,2,07,1,1,410,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014255,04,3,2,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04490.5538
03,0000000014256,01,1,2,44,2, ,   ,  ,250,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05460.0297
03,0000000014256,02,3,2,21,1,3,   ,07,250,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04090.3518
03,0000000014256,03,3,1,17,1,3,   ,07,230,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04204.5023
03,0000000014257,01,1,2,36,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04310.1511
03,0000000014257,02,2,1,46,2, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04018.8069
03,0000000014257,03,3,1,15,1,3,   ,07,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04204.5023
03,0000000014257,04,3,2,14,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014257,05,3,1,12,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014257,06,3,1,11,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014258,01,1,2,40,4, ,   ,  ,648,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05460.0297
03,0000000014258,02,3,2,13,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014258,03,3,2,11,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014259,01,1,2,52,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04422.7836
03,0000000014259,02,2,1,57,2, ,   ,  ,250,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03678.8949
03,0000000014259,03,5,1,34,2, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05463.0952
03,0000000014259,04,3,2,26,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04306.0475
03,0000000014259,05,6,2,07,1,1,420,  ,410,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014259,06,6,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014260,01,1,1,47,1, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04018.8069
03,0000000014260,02,4,1,40,1, ,   ,  ,180,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04480.5849
03,0000000014260,03,4,1,30,1, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05463.0952
03,0000000014260,04,4,2,21,1,3,   ,05,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04090.3518
03,0000000014261,01,1,1,43,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04480.5849
03,0000000014261,02,2,2,36,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04310.1511
03,0000000014261,03,3,1,15,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04204.5023
03,0000000014261,04,3,2,11,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014261,05,3,1,08,1,1,430,  ,420,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03996.5957
03,0000000014261,06,3,2,06,1,1,410,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014261,07,3,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014261,08,3,2,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04490.5538
03,0000000014262,01,1,2,34,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05715.4796
03,0000000014262,02,3,1,16,1,2,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04204.5023
03,0000000014262,03,3,1,13,1,2,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014262,04,3,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04772.2683
03,0000000014263,01,1,1,48,2, ,   ,  ,250,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04018.8069
03,0000000014263,02,2,2,41,2, ,   ,  ,180,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05460.0297
03,0000000014263,03,3,1,24,1,3,   ,07,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04988.6013
03,0000000014263,04,3,1,23,1,3,   ,07,220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04988.6013
03,0000000014263,05,3,1,19,1,3,   ,07,210,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04204.5023
03,0000000014263,06,3,2,18,1,1,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04534.1989
03,0000000014264,01,1,2,35,2, ,   ,  ,720,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04310.1511
03,0000000014264,02,3,1,13,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014264,03,3,2,10,1,1,460,  ,450,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05388.2751
03,0000000014265,01,1,1,50,2, ,   ,  ,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04034.8964
03,0000000014265,02,2,2,42,2, ,   ,  ,834,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05460.0297
03,0000000014265,03,3,2,19,1,2,740,  ,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04534.1989
03,0000000014265,04,3,1,14,1,1,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014265,05,5,2,22,2,3,   ,06,814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04090.3518
03,0000000014266,01,1,1,56,2, ,   ,  ,710,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03678.8949
03,0000000014266,02,2,2,51,2, ,   ,  ,730,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04422.7836
03,0000000014266,03,3,1,12,1,2,480,  ,470,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03698.0968
03,0000000014267,01,1,1,50,2, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04034.8964
03,0000000014267,02,2,2,48,2, ,   ,  ,230,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03659.1956
03,0000000014267,03,3,1,25,1, ,   ,  ,652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04668.7853
03,0000000014267,04,5,1,25,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04668.7853
03,0000000014267,05,3,2,26,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04306.0475
03,0000000014267,06,6,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04772.2683
03,0000000014268,01,1,2,62,3, ,   ,  ,150,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04116.4145
03,0000000014268,02,6,2,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04103.5830
03,0000000014269,01,1,1,49,1, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04018.8069
03,0000000014270,01,1,1,36,2, ,   ,  ,180,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04357.5911
03,0000000014270,02,2,2,37,2, ,   ,  ,180,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04250.0629
03,0000000014270,03,3,2,18,1,2,720,  ,710,2, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04470.9871
03,0000000014270,04,3,2,15,1,1,500,  ,490,2, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04470.9871
03,0000000014270,05,3,1,10,1,1,450,  ,440,2, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03646.5413
03,0000000014271,01,1,2,44,1, ,   ,  ,872,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05383.9109
03,0000000014271,02,7,1,86,3, ,   ,  ,710,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03757.7975
03,0000000014271,03,4,2,34,1, ,   ,  ,654,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05635.7995
03,0000000014272,01,1,1,45,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03962.7803
03,0000000014272,02,2,2,38,2, ,   ,  ,250,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04250.0629
03,0000000014272,03,3,2,21,1,3,   ,06,834,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04033.3278
03,0000000014272,04,3,1,19,1,3,   ,05,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04145.8869
03,0000000014272,05,3,1,17,1,1,520,  ,510,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,04145.8869
03,0000000014272,06,3,2,03,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04427.9505
03,0000000014273,01,1,1,57,2, ,   ,  ,250,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03627.6071
03,0000000014273,02,2,2,38,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04250.0629
03,0000000014273,03,3,2,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04427.9505
03,0000000014273,04,3,1,18,1,1,520,  ,510,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04145.8869
03,0000000014274,01,1,1,67,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04084.7562
03,0000000014274,02,2,2,62,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04059.0271
03,0000000014274,03,3,2,35,4, ,   ,  ,250,2, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04250.0629
03,0000000014274,04,6,1,12,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03646.5413
03,0000000014274,05,6,2,10,1,1,440,  ,430,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05313.1566
03,0000000014274,06,6,1,08,1,1,440,  ,430,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03940.8787
03,0000000014275,01,1,1,72,3, ,   ,  ,831,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03585.5976
03,0000000014276,01,1,1,58,2, ,   ,  ,834,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03627.6071
03,0000000014276,02,2,2,56,2, ,   ,  ,814,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04537.9818
03,0000000014276,03,3,2,27,1, ,   ,  ,834,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04246.0164
03,0000000014276,04,3,1,26,1, ,   ,  ,881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04603.6973
03,0000000014276,05,3,2,20,2,3,   ,03,834,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04033.3278
03,0000000014277,01,1,2,59,3, ,   ,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04353.2965
03,0000000014277,02,3,2,36,1, ,   ,  ,814,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,04077.0952
03,0000000014277,03,3,2,33,1, ,   ,  ,872,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,05406.4356
03,0000000014278,01,1,2,55,4, ,   ,  ,814,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04353.2965
03,0000000014278,02,4,2,53,1, ,   ,  ,814,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,04183.6375
03,0000000014278,03,4,1,54,1, ,   ,  ,881,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03816.7239
03,0000000014278,04,8,2,16,1,1,500,  ,490,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04289.0284
03,0000000014278,05,8,2,15,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04289.0284
03,0000000014278,06,8,2,12,1,1,470,  ,460,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05096.9235
03,0000000014278,07,8,2,10,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05096.9235
03,0000000014279,01,1,1,53,2, ,   ,  ,720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03816.7239
03,0000000014279,02,2,2,44,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05164.7982
03,0000000014280,01,1,1,48,2, ,   ,  ,250,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03801.5043
03,0000000014280,02,2,2,49,2, ,   ,  ,250,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03461.3378
03,0000000014280,03,3,1,20,1,1,740,  ,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04718.8606
03,0000000014280,04,3,2,18,1,1,730,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04289.0284
03,0000000014280,05,3,1,15,1,1,510,  ,500,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03977.1590
03,0000000014281,01,1,2,30,4, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05406.4356
03,0000000014281,02,7,2,60,3, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03893.8342
03,0000000014281,03,8,1,10,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03498.1355
03,0000000014281,04,8,1,05,1,1,010,  ,000,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03780.4941
03,0000000014282,01,1,1,37,2, ,   ,  ,881,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04180.2472
03,0000000014282,02,2,2,38,2, ,   ,  ,881,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04077.0952
03,0000000014282,03,3,1,07,1,1,430,  ,420,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03780.4941
03,0000000014283,01,1,2,33,4, ,   ,  ,170,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05406.4356
03,0000000014283,02,3,2,10,1,1,460,  ,450,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05096.9235
03,0000000014283,03,3,1,09,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03780.4941
03,0000000014283,04,4,1,26,1, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04416.3375
03,0000000014283,05,4,2,27,1, ,   ,  ,881,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014284,01,1,1,49,2, ,   ,  ,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03801.5043
03,0000000014284,02,2,2,45,2, ,   ,  ,634,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03461.3378
03,0000000014284,03,3,2,09,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03881.6965
03,0000000014285,01,1,1,59,2, ,   ,  ,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03479.9719
03,0000000014285,02,2,2,50,2, ,   ,  ,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04183.6375
03,0000000014285,03,3,1,31,1, ,   ,  ,881,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05167.6980
03,0000000014285,04,3,1,28,1, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04416.3375
03,0000000014285,05,3,1,27,1, ,   ,  ,720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04416.3375
03,0000000014285,06,3,2,25,1, ,   ,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014286,01,1,1,62,2, ,   ,  ,710,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03502.7400
03,0000000014286,02,2,2,61,2, ,   ,  ,872,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03893.8342
03,0000000014286,03,3,1,28,2, ,   ,  ,720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04416.3375
03,0000000014286,04,5,2,27,2, ,   ,  ,834,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014286,05,6,1,09,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03780.4941
03,0000000014286,06,6,2,03,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04247.7433
03,0000000014286,07,6,1,02,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04514.2251
03,0000000014287,01,1,2,70,3, ,   ,  ,180,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03500.6474
03,0000000014287,02,3,2,50,1, ,   ,  ,648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04183.6375
03,0000000014287,03,3,2,22,1,3,   ,03,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03869.1807
03,0000000014287,04,6,2,00,1, ,   ,  ,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04247.7433
03,0000000014288,01,1,1,66,2, ,   ,  ,852,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03918.5161
03,0000000014288,02,2,2,58,2, ,   ,  ,814,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04353.2965
03,0000000014288,03,3,1,22,1,2,740,  ,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04718.8606
03,0000000014288,04,3,2,26,1, ,   ,  ,872,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014288,05,6,1,17,1,1,510,  ,500,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03977.1590
03,0000000014288,06,6,2,16,1,1,500,  ,490,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04289.0284
03,0000000014288,07,6,1,09,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03780.4941
03,0000000014289,01,1,1,58,2, ,   ,  ,852,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03479.9719
03,0000000014289,02,2,2,56,2, ,   ,  ,834,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04353.2965
03,0000000014289,03,3,2,21,1,2,740,  ,730,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03869.1807
03,0000000014290,01,1,1,56,2, ,   ,  ,730,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03479.9719
03,0000000014291,01,1,1,35,2, ,   ,  ,872,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04180.2472
03,0000000014291,02,2,2,37,2, ,   ,  ,834,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04077.0952
03,0000000014291,03,3,1,04,1,3,   ,09,   , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04514.2251
03,0000000014291,04,7,2,70,3, ,   ,  ,872,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03500.6474
03,0000000014291,05,8,2,37,1, ,   ,  ,832,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04077.0952
03,0000000014292,01,1,1,52,2, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03816.7239
03,0000000014292,02,2,2,49,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03461.3378
03,0000000014292,03,3,2,22,1,3,   ,05,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03869.1807
03,0000000014292,04,3,2,21,1,3,   ,05,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03869.1807
03,0000000014293,01,1,1,72,2, ,   ,  ,220,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03439.6721
03,0000000014293,02,2,2,52,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04183.6375
03,0000000014293,03,3,1,33,2, ,   ,  ,720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05167.6980
03,0000000014293,04,5,2,41,2, ,   ,  ,720,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05164.7982
03,0000000014293,05,6,2,14,1,1,500,  ,490,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05096.9235
03,0000000014293,06,6,1,13,1,1,490,  ,480,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03498.1355
03,0000000014293,07,6,1,10,1,1,450,  ,440,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03498.1355
03,0000000014294,01,1,1,85,2, ,   ,  ,634,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03604.8638
03,0000000014294,02,2,2,77,2, ,   ,  ,634,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02870.3874
03,0000000014294,03,3,1,49,1, ,   ,  ,730,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03801.5043
03,0000000014295,01,1,2,78,2, ,   ,  ,210,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02870.3874
03,0000000014295,02,2,1,80,2, ,   ,  ,720,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03604.8638
03,0000000014295,03,3,2,50,1, ,   ,  ,250,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04183.6375
03,0000000014295,04,6,1,25,1, ,   ,  ,681,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04416.3375
03,0000000014296,01,1,1,55,2, ,   ,  ,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03479.9719
03,0000000014296,02,2,2,60,2, ,   ,  ,672,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03893.8342
03,0000000014296,03,3,1,30,1, ,   ,  ,858,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05167.6980
03,0000000014296,04,3,2,26,1, ,   ,  ,834,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014296,05,3,2,25,1, ,   ,  ,872,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04073.2134
03,0000000014297,01,1,2,53,2, ,   ,  ,250,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04361.1252
03,0000000014297,02,3,1,20,1,1,740,  ,730,2, ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04919.0547
03,0000000014297,03,3,2,30,2, ,   ,  ,872,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05635.7995
03,0000000014297,04,6,1,01,1, ,   ,  ,   , , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04705.7376
03,0000000014298,01,1,1,40,2, ,   ,  ,250,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04418.1206
03,0000000014298,02,2,2,27,2, ,   ,  ,250,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04246.0164
03,0000000014298,03,3,1,08,1,1,440,  ,430,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03940.8787
03,0000000014298,04,3,2,06,1,1,410,  ,010,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04046.3745
03,0000000014299,01,1,1,55,2, ,   ,  ,240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03627.6071
03,0000000014299,02,2,2,54,2, ,   ,  ,634,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04361.1252
03,0000000014299,03,3,1,23,1,3,   ,06,681,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04919.0547
